category,extra_report,source,canonical_report,severity,reason
duplicate_noncanonical,"00-books-result/Forty, Adrian：Objects of Desire, 1986/99-00000099-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/99-00000099.md","00-books-result/Forty, Adrian：Objects of Desire, 1986/B44134740-00000099-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1322-DD-slice-015-report.md,00-books/Kenya Hara：《Designing Design》，2007/19-15.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136899-15-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1323-DD-slice-016-report.md,00-books/Kenya Hara：《Designing Design》，2007/20-16.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136910-16-report.md,P2,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1324-DD-slice-017-report.md,00-books/Kenya Hara：《Designing Design》，2007/21-17.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136921-17-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1325-DD-slice-018-report.md,00-books/Kenya Hara：《Designing Design》，2007/22-18.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136932-18-report.md,P2,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1326-DD-slice-019-report.md,00-books/Kenya Hara：《Designing Design》，2007/23-19.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136943-19-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1327-DD-slice-020-report.md,00-books/Kenya Hara：《Designing Design》，2007/24-20.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136954-20-report.md,P2,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1328-DD-slice-021-report.md,00-books/Kenya Hara：《Designing Design》，2007/25-21.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136965-21-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1329-DD-slice-022-report.md,00-books/Kenya Hara：《Designing Design》，2007/26-22.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136976-22-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1330-DD-slice-023-report.md,00-books/Kenya Hara：《Designing Design》，2007/27-23.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136987-23-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1331-DD-slice-024-report.md,00-books/Kenya Hara：《Designing Design》，2007/28-24.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44136998-24-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1332-DD-slice-025-report.md,00-books/Kenya Hara：《Designing Design》，2007/29-25.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137009-25-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1333-DD-slice-026-report.md,00-books/Kenya Hara：《Designing Design》，2007/30-26.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137020-26-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1334-DD-slice-027-report.md,00-books/Kenya Hara：《Designing Design》，2007/31-27.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137031-27-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1335-DD-slice-028-report.md,00-books/Kenya Hara：《Designing Design》，2007/32-28.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137042-28-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1336-DD-slice-029-report.md,00-books/Kenya Hara：《Designing Design》，2007/33-29.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137053-29-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1337-DD-slice-030-report.md,00-books/Kenya Hara：《Designing Design》，2007/34-30.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137064-30-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1338-DD-slice-031-report.md,00-books/Kenya Hara：《Designing Design》，2007/35-31.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137075-31-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1339-DD-slice-032-report.md,00-books/Kenya Hara：《Designing Design》，2007/36-32.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137086-32-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1340-DD-slice-033-report.md,00-books/Kenya Hara：《Designing Design》，2007/37-33.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137097-33-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1341-DD-slice-034-report.md,00-books/Kenya Hara：《Designing Design》，2007/38-34.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137108-34-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1342-DD-slice-035-report.md,00-books/Kenya Hara：《Designing Design》，2007/39-35.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137119-35-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1343-DD-slice-036-report.md,00-books/Kenya Hara：《Designing Design》，2007/40-36.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137130-36-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1344-DD-slice-037-report.md,00-books/Kenya Hara：《Designing Design》，2007/41-37.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137141-37-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1345-DD-slice-038-report.md,00-books/Kenya Hara：《Designing Design》，2007/42-38.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137152-38-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1346-DD-slice-039-report.md,00-books/Kenya Hara：《Designing Design》，2007/43-39.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137163-39-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1347-DD-slice-040-report.md,00-books/Kenya Hara：《Designing Design》，2007/44-40.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137174-40-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1348-DD-slice-041-report.md,00-books/Kenya Hara：《Designing Design》，2007/45-41.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137185-41-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1349-DD-slice-042-report.md,00-books/Kenya Hara：《Designing Design》，2007/46-42.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137196-42-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1350-DD-slice-043-report.md,00-books/Kenya Hara：《Designing Design》，2007/47-43.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137207-43-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1351-DD-slice-044-report.md,00-books/Kenya Hara：《Designing Design》，2007/48-44.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137213-44-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1352-DD-slice-045-report.md,00-books/Kenya Hara：《Designing Design》，2007/49-45.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137214-45-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1353-DD-slice-046-report.md,00-books/Kenya Hara：《Designing Design》，2007/50-46.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137215-46-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1354-DD-slice-047-report.md,00-books/Kenya Hara：《Designing Design》，2007/51-47.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137216-47-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1355-DD-slice-048-report.md,00-books/Kenya Hara：《Designing Design》，2007/52-48.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137217-48-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1356-DD-slice-049-report.md,00-books/Kenya Hara：《Designing Design》，2007/53-49.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137218-49-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1357-DD-slice-050-report.md,00-books/Kenya Hara：《Designing Design》，2007/54-50.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137219-50-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1358-DD-slice-051-report.md,00-books/Kenya Hara：《Designing Design》，2007/55-51.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137220-51-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1359-DD-slice-052-report.md,00-books/Kenya Hara：《Designing Design》，2007/56-52.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137221-52-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1360-DD-slice-053-report.md,00-books/Kenya Hara：《Designing Design》，2007/57-53.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137222-53-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1361-DD-slice-054-report.md,00-books/Kenya Hara：《Designing Design》，2007/58-54.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137223-54-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1362-DD-slice-055-report.md,00-books/Kenya Hara：《Designing Design》，2007/59-55.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137224-55-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1363-DD-slice-056-report.md,00-books/Kenya Hara：《Designing Design》，2007/60-56.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137225-56-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
