action,report,source,match_method,score
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144669-141-report.md,00-books/Kenya Hara：《Designing Design》，2007/145-141.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144670-142-report.md,00-books/Kenya Hara：《Designing Design》，2007/146-142.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144671-143-report.md,00-books/Kenya Hara：《Designing Design》，2007/147-143.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144672-144-report.md,00-books/Kenya Hara：《Designing Design》，2007/148-144.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144673-145-report.md,00-books/Kenya Hara：《Designing Design》，2007/149-145.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144674-146-report.md,00-books/Kenya Hara：《Designing Design》，2007/150-146.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144675-147-report.md,00-books/Kenya Hara：《Designing Design》，2007/151-147.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144676-148-report.md,00-books/Kenya Hara：《Designing Design》，2007/152-148.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144677-149-report.md,00-books/Kenya Hara：《Designing Design》，2007/153-149.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144678-150-report.md,00-books/Kenya Hara：《Designing Design》，2007/154-150.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144679-151-report.md,00-books/Kenya Hara：《Designing Design》，2007/155-151.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144680-152-report.md,00-books/Kenya Hara：《Designing Design》，2007/156-152.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144681-153-report.md,00-books/Kenya Hara：《Designing Design》，2007/157-153.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144682-154-report.md,00-books/Kenya Hara：《Designing Design》，2007/158-154.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144683-155-report.md,00-books/Kenya Hara：《Designing Design》，2007/159-155.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144684-156-report.md,00-books/Kenya Hara：《Designing Design》，2007/160-156.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144685-157-report.md,00-books/Kenya Hara：《Designing Design》，2007/161-157.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144686-158-report.md,00-books/Kenya Hara：《Designing Design》，2007/162-158.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144687-159-report.md,00-books/Kenya Hara：《Designing Design》，2007/163-159.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144688-160-report.md,00-books/Kenya Hara：《Designing Design》，2007/164-160.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144689-161-report.md,00-books/Kenya Hara：《Designing Design》，2007/165-161.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144690-162-report.md,00-books/Kenya Hara：《Designing Design》，2007/166-162.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144691-163-report.md,00-books/Kenya Hara：《Designing Design》，2007/167-163.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144692-164-report.md,00-books/Kenya Hara：《Designing Design》，2007/168-164.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144693-165-report.md,00-books/Kenya Hara：《Designing Design》，2007/169-165.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144694-166-report.md,00-books/Kenya Hara：《Designing Design》，2007/170-166.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144695-167-report.md,00-books/Kenya Hara：《Designing Design》，2007/171-167.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144696-168-report.md,00-books/Kenya Hara：《Designing Design》，2007/172-168.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144697-169-report.md,00-books/Kenya Hara：《Designing Design》，2007/173-169.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144698-170-report.md,00-books/Kenya Hara：《Designing Design》，2007/174-170.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144699-171-report.md,00-books/Kenya Hara：《Designing Design》，2007/175-171.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144700-172-report.md,00-books/Kenya Hara：《Designing Design》，2007/176-172.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144701-173-report.md,00-books/Kenya Hara：《Designing Design》，2007/177-173.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144702-174-report.md,00-books/Kenya Hara：《Designing Design》，2007/178-174.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144703-175-report.md,00-books/Kenya Hara：《Designing Design》，2007/179-175.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144704-176-report.md,00-books/Kenya Hara：《Designing Design》，2007/180-176.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144705-177-report.md,00-books/Kenya Hara：《Designing Design》，2007/181-177.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144706-178-report.md,00-books/Kenya Hara：《Designing Design》，2007/182-178.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kjetil Fallan：《Design History Understanding Theory and Method》/B44144707-Kjetil-Fallan-Design-History-Understanding-Theory-and-Method-report.md,00-books/Kjetil Fallan：《Design History Understanding Theory and Method》/Kjetil Fallan：《Design History Understanding Theory and Method》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Landsberger：《Chinese propaganda posters from revolution to modernization》/B44144708-Landsberger-Chinese-propaganda-posters-from-revolution-to-modernization-report.md,00-books/Landsberger：《Chinese propaganda posters from revolution to modernization》/Landsberger：《Chinese propaganda posters from revolution to modernization》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Lars Hallnäs Johan Redström：《Slow Technology – Designing for Reflection》/B44144709-Lars-Halln-s-Johan-Redstr-m-Slow-Technology-Designing-for-Reflection-report.md,00-books/Lars Hallnäs Johan Redström：《Slow Technology – Designing for Reflection》/Lars Hallnäs Johan Redström：《Slow Technology – Designing for Reflection》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Lev Manovich：《Software Takes Command》/B44144710-Lev-Manovich-Software-Takes-Command-report.md,00-books/Lev Manovich：《Software Takes Command》/Lev Manovich：《Software Takes Command》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Lodder：《Russian constructivism》/B44144711-Lodder-Russian-constructivism-report.md,00-books/Lodder：《Russian constructivism》/Lodder：《Russian constructivism》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B44144712-Love-objects-emotion-design-and-material-culture-Anna-Moran-Editor-Sor-01-cover-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_01_cover_封面_扉页.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B44144713-Love-objects-emotion-design-and-material-culture-Anna-Moran-Editor-Sor-07-body-F-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_07_body_Forgetting___Keeping_giving___.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B44144714-Love-objects-emotion-design-and-material-culture-Anna-Moran-Editor-Sor-09-body-S-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_09_body_(S)mother’s_Love,_or,_Baby_Kni.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B44144715-Love-objects-emotion-design-and-material-culture-Anna-Moran-Editor-Sor-27-body-T-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_27_body_The_imagined_sex_shop___‘Posh_.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B44144716-Love-objects-emotion-design-and-material-culture-Anna-Moran-Editor-Sor-33-body-K-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_33_body_Katrina’s_‘Letter_of_Intent’__.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B44144717-Love-objects-emotion-design-and-material-culture-Anna-Moran-Editor-Sor-37-body-1-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_37_body_1_‘I_Love_Giving_Presents’___2.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Löwgren：《Thoughtful interaction design a design perspective on information technology》/B44144718-L-wgren-Thoughtful-interaction-design-a-design-perspective-on-information-techno-report.md,00-books/Löwgren：《Thoughtful interaction design a design perspective on information technology》/Löwgren：《Thoughtful interaction design a design perspective on information technology》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Margolin：《World history of design》/B44144719-World-Historyof-Design-report.md,00-books/Margolin：《World history of design》/01-World Historyof Design.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Margolin：《World history of design》/B44144720-Bloomsbury-AcademicAn-imprint-of-Bloomsbury-Publishing-Plc-report.md,00-books/Margolin：《World history of design》/02-Bloomsbury AcademicAn imprint of Bloomsbury Publishing Plc.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Margolin：《World history of design》/B44144721-Introduction-to-Volume-2-report.md,00-books/Margolin：《World history of design》/03-Introduction to Volume 2.md,new_report_for_uncovered_source,
