status,report,source,source_chars
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44136994-272-report.md,00-books/Kenya Hara：《Designing Design》，2007/276-272.md,734
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44136995-273-report.md,00-books/Kenya Hara：《Designing Design》，2007/277-273.md,1025
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44136996-274-report.md,00-books/Kenya Hara：《Designing Design》，2007/278-274.md,854
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44136997-275-report.md,00-books/Kenya Hara：《Designing Design》，2007/279-275.md,1111
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44136998-24-report.md,00-books/Kenya Hara：《Designing Design》，2007/28-24.md,2437
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44136999-276-report.md,00-books/Kenya Hara：《Designing Design》，2007/280-276.md,807
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137000-277-report.md,00-books/Kenya Hara：《Designing Design》，2007/281-277.md,1335
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137001-278-report.md,00-books/Kenya Hara：《Designing Design》，2007/282-278.md,2565
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137002-279-report.md,00-books/Kenya Hara：《Designing Design》，2007/283-279.md,1172
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137003-280-report.md,00-books/Kenya Hara：《Designing Design》，2007/284-280.md,1985
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137004-281-report.md,00-books/Kenya Hara：《Designing Design》，2007/285-281.md,2060
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137005-282-report.md,00-books/Kenya Hara：《Designing Design》，2007/286-282.md,1860
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137006-283-report.md,00-books/Kenya Hara：《Designing Design》，2007/287-283.md,1771
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137007-284-report.md,00-books/Kenya Hara：《Designing Design》，2007/288-284.md,860
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137008-285-report.md,00-books/Kenya Hara：《Designing Design》，2007/289-285.md,914
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137009-25-report.md,00-books/Kenya Hara：《Designing Design》，2007/29-25.md,2347
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137010-286-report.md,00-books/Kenya Hara：《Designing Design》，2007/290-286.md,803
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137011-287-report.md,00-books/Kenya Hara：《Designing Design》，2007/291-287.md,1003
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137012-288-report.md,00-books/Kenya Hara：《Designing Design》，2007/292-288.md,436
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137013-289-report.md,00-books/Kenya Hara：《Designing Design》，2007/293-289.md,1807
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137014-290-report.md,00-books/Kenya Hara：《Designing Design》，2007/294-290.md,403
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137015-291-report.md,00-books/Kenya Hara：《Designing Design》，2007/295-291.md,1397
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137016-292-report.md,00-books/Kenya Hara：《Designing Design》，2007/296-292.md,949
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137017-293-report.md,00-books/Kenya Hara：《Designing Design》，2007/297-293.md,976
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137018-294-report.md,00-books/Kenya Hara：《Designing Design》，2007/298-294.md,930
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137019-295-report.md,00-books/Kenya Hara：《Designing Design》，2007/299-295.md,831
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137020-26-report.md,00-books/Kenya Hara：《Designing Design》，2007/30-26.md,2312
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137021-296-report.md,00-books/Kenya Hara：《Designing Design》，2007/300-296.md,237
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137022-297-report.md,00-books/Kenya Hara：《Designing Design》，2007/301-297.md,323
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137023-298-report.md,00-books/Kenya Hara：《Designing Design》，2007/302-298.md,222
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137024-299-report.md,00-books/Kenya Hara：《Designing Design》，2007/303-299.md,404
rewritten_empty_source_boundary,00-books-result/Kenya Hara：《Designing Design》，2007/B44137025-300-report.md,00-books/Kenya Hara：《Designing Design》，2007/304-300.md,0
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137026-301-report.md,00-books/Kenya Hara：《Designing Design》，2007/305-301.md,40
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137027-302-report.md,00-books/Kenya Hara：《Designing Design》，2007/306-302.md,1341
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137028-303-report.md,00-books/Kenya Hara：《Designing Design》，2007/307-303.md,2289
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137029-304-report.md,00-books/Kenya Hara：《Designing Design》，2007/308-304.md,2347
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137030-305-report.md,00-books/Kenya Hara：《Designing Design》，2007/309-305.md,653
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137031-27-report.md,00-books/Kenya Hara：《Designing Design》，2007/31-27.md,803
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137032-306-report.md,00-books/Kenya Hara：《Designing Design》，2007/310-306.md,2342
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137033-307-report.md,00-books/Kenya Hara：《Designing Design》，2007/311-307.md,111
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137034-308-report.md,00-books/Kenya Hara：《Designing Design》，2007/312-308.md,2134
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137035-309-report.md,00-books/Kenya Hara：《Designing Design》，2007/313-309.md,2091
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137036-310-report.md,00-books/Kenya Hara：《Designing Design》，2007/314-310.md,1984
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137037-311-report.md,00-books/Kenya Hara：《Designing Design》，2007/315-311.md,105
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137038-312-report.md,00-books/Kenya Hara：《Designing Design》，2007/316-312.md,2112
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137039-313-report.md,00-books/Kenya Hara：《Designing Design》，2007/317-313.md,118
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137040-314-report.md,00-books/Kenya Hara：《Designing Design》，2007/318-314.md,2115
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137041-315-report.md,00-books/Kenya Hara：《Designing Design》，2007/319-315.md,108
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137042-28-report.md,00-books/Kenya Hara：《Designing Design》，2007/32-28.md,601
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137043-316-report.md,00-books/Kenya Hara：《Designing Design》，2007/320-316.md,2171
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137044-317-report.md,00-books/Kenya Hara：《Designing Design》，2007/321-317.md,111
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137045-318-report.md,00-books/Kenya Hara：《Designing Design》，2007/322-318.md,2181
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137046-319-report.md,00-books/Kenya Hara：《Designing Design》，2007/323-319.md,112
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137047-320-report.md,00-books/Kenya Hara：《Designing Design》，2007/324-320.md,1258
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137048-321-report.md,00-books/Kenya Hara：《Designing Design》，2007/325-321.md,117
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137049-322-report.md,00-books/Kenya Hara：《Designing Design》，2007/326-322.md,80
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137050-323-report.md,00-books/Kenya Hara：《Designing Design》，2007/327-323.md,748
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137051-324-report.md,00-books/Kenya Hara：《Designing Design》，2007/328-324.md,150
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137052-325-report.md,00-books/Kenya Hara：《Designing Design》，2007/329-325.md,2188
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137053-29-report.md,00-books/Kenya Hara：《Designing Design》，2007/33-29.md,293
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137054-326-report.md,00-books/Kenya Hara：《Designing Design》，2007/330-326.md,1865
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137055-327-report.md,00-books/Kenya Hara：《Designing Design》，2007/331-327.md,238
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137056-328-report.md,00-books/Kenya Hara：《Designing Design》，2007/332-328.md,281
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137057-329-report.md,00-books/Kenya Hara：《Designing Design》，2007/333-329.md,190
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137058-330-report.md,00-books/Kenya Hara：《Designing Design》，2007/334-330.md,1854
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137059-331-report.md,00-books/Kenya Hara：《Designing Design》，2007/335-331.md,2155
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137060-332-report.md,00-books/Kenya Hara：《Designing Design》，2007/336-332.md,2147
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137061-333-report.md,00-books/Kenya Hara：《Designing Design》，2007/337-333.md,311
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137062-334-report.md,00-books/Kenya Hara：《Designing Design》，2007/338-334.md,2192
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137063-335-report.md,00-books/Kenya Hara：《Designing Design》，2007/339-335.md,2110
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137064-30-report.md,00-books/Kenya Hara：《Designing Design》，2007/34-30.md,2157
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137065-336-report.md,00-books/Kenya Hara：《Designing Design》，2007/340-336.md,2246
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137066-337-report.md,00-books/Kenya Hara：《Designing Design》，2007/341-337.md,1022
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137067-338-report.md,00-books/Kenya Hara：《Designing Design》，2007/342-338.md,2104
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137068-339-report.md,00-books/Kenya Hara：《Designing Design》，2007/343-339.md,3453
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137069-340-report.md,00-books/Kenya Hara：《Designing Design》，2007/344-340.md,2200
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137070-341-report.md,00-books/Kenya Hara：《Designing Design》，2007/345-341.md,814
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137071-342-report.md,00-books/Kenya Hara：《Designing Design》，2007/346-342.md,334
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137072-343-report.md,00-books/Kenya Hara：《Designing Design》，2007/347-343.md,280
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137073-344-report.md,00-books/Kenya Hara：《Designing Design》，2007/348-344.md,2010
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137074-345-report.md,00-books/Kenya Hara：《Designing Design》，2007/349-345.md,229
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137075-31-report.md,00-books/Kenya Hara：《Designing Design》，2007/35-31.md,918
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137076-346-report.md,00-books/Kenya Hara：《Designing Design》，2007/350-346.md,110
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137077-347-report.md,00-books/Kenya Hara：《Designing Design》，2007/351-347.md,80
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137078-348-report.md,00-books/Kenya Hara：《Designing Design》，2007/352-348.md,80
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137079-349-report.md,00-books/Kenya Hara：《Designing Design》，2007/353-349.md,165
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137080-350-report.md,00-books/Kenya Hara：《Designing Design》，2007/354-350.md,2118
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137081-351-report.md,00-books/Kenya Hara：《Designing Design》，2007/355-351.md,202
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137082-352-report.md,00-books/Kenya Hara：《Designing Design》，2007/356-352.md,2142
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137083-353-report.md,00-books/Kenya Hara：《Designing Design》，2007/357-353.md,161
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137084-354-report.md,00-books/Kenya Hara：《Designing Design》，2007/358-354.md,1898
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137085-355-report.md,00-books/Kenya Hara：《Designing Design》，2007/359-355.md,1736
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137086-32-report.md,00-books/Kenya Hara：《Designing Design》，2007/36-32.md,1609
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137087-356-report.md,00-books/Kenya Hara：《Designing Design》，2007/360-356.md,1673
rewritten,00-books-result/Kenya Hara：《Designing Design》，2007/B44137088-357-report.md,00-books/Kenya Hara：《Designing Design》，2007/361-357.md,2201
